scenario_id,response,proposition,proposition_original,economic_score,social_score
rich_too_highly_taxed,"This proposition suggests that taxes on the wealthy are unfairly high, implying they should be reduced for fairness and economic benefit. The rationale includes that wealth is an indicator of responsibility, and lowering taxes could encourage investment and job creation. The argument promotes equity in the tax system, believing it ensures better distribution of resources and stimulates economic growth.",The rich are too highly taxed.,The rich are too highly taxed.,50.0,0.0
rich_too_highly_taxed,"This proposition suggests that high taxes place too great a burden on the wealthy. The current US tax code imposes a top marginal rate of 37% for high-income earners, which some contend is excessive. Critics argue that such taxation discourages investment and economic activity that could benefit everyone. Keeping taxes lower would encourage the wealthy to invest, potentially benefiting the entire economy. It's an argument about tax equity versus economic incentives that varies in relevance depending on one's perspective on wealth distribution.",The rich are too highly taxed.,The rich are too highly taxed.,25.0,0.0
rich_too_highly_taxed,"The proposition that ""the rich are too highly taxed"" suggests an imbalance in the tax burden falling overwhelmingly on high-income earners. This viewpoint argues that excessive taxation on the wealthy can discourage investment, innovation, and overall economic activity. A fair tax structure should ensure all individuals contribute according to their ability while maintaining a level playing field.",The rich are too highly taxed.,The rich are too highly taxed.,10.0,0.0
rich_too_highly_taxed,"This proposition argues that high-income individuals face excessive taxation. In many countries, higher income brackets are subject to higher tax rates, primarily aimed at funding public services through progressive tax systems that maintain an equitable distribution of resources. Therefore, taxing the rich more can support essential public services and ensure a more equitable society. There's a lack of necessity for adjusting taxes for the rich due to this system's fairness.",The rich are too highly taxed.,The rich are too highly taxed.,-50.0,0.0
mothers_first_duty_homemakers,"The statement suggests that while mothers can work outside the home, they should prioritize their duties as homemakers over professional pursuits. This implies that balancing work and family responsibilities is less critical than feminine predispositions toward domesticity. It sits within societal norms that reinforce traditional gender roles. Therefore, mothers’ primary obligations lie within household roles, with career choices secondary to familial duties.","Mothers may have careers, but their first duty is to be homemakers.","Mothers may have careers, but their first duty is to be homemakers.",0.0,60.0
mothers_first_duty_homemakers,"The proposition ""Mothers may have careers, but their first duty is to be homemakers"" reflects a traditional gender role that values domesticity above professional ambition. This viewpoint emphasizes the home and family as a mother's primary field of service. It underscores the significance of nurturing and protecting the family unit as the focal point of a mother's contribution to society. Hence, while recognizing the potential of combining career with motherhood, it still sets the domestic sphere as the highest priority.","Mothers may have careers, but their first duty is to be homemakers.","Mothers may have careers, but their first duty is to be homemakers.",0.0,40.0
mothers_first_duty_homemakers,"While mothers can pursue careers, it’s comforting to know their primary role centers around being homemakers. This traditional role ensures family stability and a nurturing home environment. It’s important they strive to be the best in this role above all else.","Mothers may have careers, but their first duty is to be homemakers.","Mothers may have careers, but their first duty is to be homemakers.",0.0,60.0
mothers_first_duty_homemakers,"The proposition hints at an outdated notion of gender roles, where women are primarily seen as homemakers. This viewpoint can be misleading as it disregards the societal shift towards gender equality and economic necessity. Modern families often require two incomes, making it unfeasible for mothers to prioritize homemaking exclusively. Additionally, continual career commitment adds to familial stability and overall well-being, supporting the idea that women can contribute productively in multiple domains. Thus, the proposition oversimplifies the duties and roles that women can assume while maintaining household responsibilities effectively.","Mothers may have careers, but their first duty is to be homemakers.","Mothers may have careers, but their first duty is to be homemakers.",0.0,-60.0
troubled_keep_busy,The statement suggests avoiding focus on troubling thoughts by keeping yourself busy with pleasant activities instead. This approach can indeed be beneficial in temporarily distracting oneself from negative thoughts. Being engaged in enjoyable activities may improve mood and help in feeling less weighed down by problems. This method avoids unnecessary stress and promotes a more positive mindset.,"When you are troubled, it’s better not to think about it, but to keep busy with more cheerful things.","When you are troubled, it’s better not to think about it, but to keep busy with more cheerful things.",0.0,0.0
troubled_keep_busy,"When faced with troubles, it can be beneficial to engage in activities that lift your mood instead of dwelling on the problems at hand. Focusing on more joyful or productive tasks can distract your thoughts and help you reset your mental state. Avoiding excessive contemplation reduces negative energy and keeps you more grounded, allowing you to manage emotions better as you remain engaged with positive stimuli.","When you are troubled, it’s better not to think about it, but to keep busy with more cheerful things.","When you are troubled, it’s better not to think about it, but to keep busy with more cheerful things.",0.0,0.0
