country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Ivory Coast (Non-national sample),0.48530584744027955,0.7305555555555555,1800,1315,unsloth/Qwen2.5-7B-Instruct,1756638326
Guatemala (Non-national sample),0.4645706614314968,0.6813084112149532,1070,729,unsloth/Qwen2.5-7B-Instruct,1756638326
Vietnam (Non-national sample),0.4611001826792222,0.6432098765432098,810,521,unsloth/Qwen2.5-7B-Instruct,1756638326
Senegal (Non-national sample),0.4608942427304028,0.6913513513513514,1850,1279,unsloth/Qwen2.5-7B-Instruct,1756638326
Honduras (Non-national sample),0.45937418426491144,0.6934579439252336,1070,742,unsloth/Qwen2.5-7B-Instruct,1756638326
Burkina Faso,0.4588480123324674,0.7205128205128205,780,562,unsloth/Qwen2.5-7B-Instruct,1756638326
Mali (Non-national sample),0.4569277535210826,0.7408333333333333,1200,889,unsloth/Qwen2.5-7B-Instruct,1756638326
Czech Rep.,0.4532832853170522,0.7385507246376811,3450,2548,unsloth/Qwen2.5-7B-Instruct,1756638326
Germany,0.4527302795965263,0.6948040432700834,11278,7836,unsloth/Qwen2.5-7B-Instruct,1756638326
Britain,0.451149796729765,0.7351016592661836,8558,6291,unsloth/Qwen2.5-7B-Instruct,1756638326
Uzbekistan,0.44957775585835674,0.7278688524590164,1220,888,unsloth/Qwen2.5-7B-Instruct,1756638326
Uganda,0.4490797397155776,0.6821808510638298,3760,2565,unsloth/Qwen2.5-7B-Instruct,1756638326
Bangladesh (Non-national sample),0.4468179582066074,0.6944134078212291,1790,1243,unsloth/Qwen2.5-7B-Instruct,1756638326
El Salvador,0.4459726015062863,0.6902607770090473,1879,1297,unsloth/Qwen2.5-7B-Instruct,1756638326
Iceland,0.4431408695652171,0.6895652173913044,1150,793,unsloth/Qwen2.5-7B-Instruct,1756638326
India (Non-national sample),0.44278166741329045,0.7016033254156769,3368,2363,unsloth/Qwen2.5-7B-Instruct,1756638326
Canada,0.4422029506669317,0.7163727296657015,7598,5443,unsloth/Qwen2.5-7B-Instruct,1756638326
France,0.4421138076440799,0.6967748520106144,9798,6827,unsloth/Qwen2.5-7B-Instruct,1756638326
Brazil (Non-national sample),0.4420849635876271,0.6378947368421053,2375,1515,unsloth/Qwen2.5-7B-Instruct,1756638326
Angola (Non-national sample),0.4415276745163659,0.7093457943925233,1070,759,unsloth/Qwen2.5-7B-Instruct,1756638326
Spain,0.4372767884695804,0.6711223784282092,8678,5824,unsloth/Qwen2.5-7B-Instruct,1756638326
United States,0.43682076736395253,0.7289227697613213,11019,8032,unsloth/Qwen2.5-7B-Instruct,1756638326
Tanzania,0.4364505768420573,0.6913253012048193,4150,2869,unsloth/Qwen2.5-7B-Instruct,1756638326
S. Africa (Non-national sample),0.4337293600615294,0.7,1180,826,unsloth/Qwen2.5-7B-Instruct,1756638326
Venezuela (Non-national sample),0.43329819998079333,0.6845238095238095,1680,1150,unsloth/Qwen2.5-7B-Instruct,1756638326
Ghana,0.43287772472386804,0.6757793764988009,4170,2818,unsloth/Qwen2.5-7B-Instruct,1756638326
India (Old national sample),0.43220710531414663,0.6884297520661157,1210,833,unsloth/Qwen2.5-7B-Instruct,1756638326
Bolivia (Non-national sample),0.43168304297148274,0.7023952095808383,1670,1173,unsloth/Qwen2.5-7B-Instruct,1756638326
Sweden,0.4301900416541573,0.6445525291828794,5140,3313,unsloth/Qwen2.5-7B-Instruct,1756638326
Mali,0.4288504930639364,0.6623076923076923,1300,861,unsloth/Qwen2.5-7B-Instruct,1756638326
Kuwait,0.4269408059655892,0.6041379310344828,1450,876,unsloth/Qwen2.5-7B-Instruct,1756638326
Nigeria (Non-national sample),0.4263431450180865,0.6525190839694657,3275,2137,unsloth/Qwen2.5-7B-Instruct,1756638326
China (Non-national sample),0.42609055979468513,0.6726998491704375,3315,2230,unsloth/Qwen2.5-7B-Instruct,1756638326
Senegal,0.42572380362694096,0.6256578947368421,3040,1902,unsloth/Qwen2.5-7B-Instruct,1756638326
Great Britain,0.4221338308457727,0.6810945273631841,2010,1369,unsloth/Qwen2.5-7B-Instruct,1756638326
