country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Poland (Non-national sample),0.4247045869951155,0.7222222222222222,72,52,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
India (Old national sample),0.36006014646044654,0.5300668151447662,898,476,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Nigeria (Non-national sample),0.35066850687974416,0.5154295246038365,2398,1236,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Vietnam (Non-national sample),0.3449706077273194,0.4942339373970346,607,300,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
China (Non-national sample),0.3438788259974376,0.5074318744838976,2422,1229,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Ivory Coast (Non-national sample),0.3421710428827467,0.48131868131868133,1365,657,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Morocco (Non-national sample),0.34205344872165955,0.44154370034052215,881,389,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Honduras (Non-national sample),0.34172391147761755,0.4919653893695921,809,398,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
India (Non-national sample),0.33773626976936855,0.5070422535211268,2485,1260,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Mali,0.33749270529923664,0.4675972083748754,1003,469,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Angola (Non-national sample),0.3371995678787921,0.4956736711990111,809,401,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Guatemala (Non-national sample),0.33167149628333986,0.4622991347342398,809,374,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Burkina Faso,0.33144845636143877,0.4709784411276949,603,284,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Britain,0.3301241250505009,0.501012303379536,6421,3217,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
S. Africa (Non-national sample),0.32787696373793446,0.4616228070175439,912,421,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Senegal (Non-national sample),0.32743495405481077,0.46219686162624823,1402,648,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Venezuela (Non-national sample),0.3263027266853048,0.4550430023455825,1279,582,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Kuwait,0.3243513544187747,0.4250902527075812,1108,471,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Brazil (Non-national sample),0.32338740231761787,0.44438233650083847,1789,795,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Bangladesh (Non-national sample),0.3233228625865441,0.45836403831982314,1357,622,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Ethiopia (Non-national sample),0.3229118867706182,0.4562814070351759,995,454,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Uganda,0.3226006994026037,0.44282238442822386,2877,1274,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Uzbekistan,0.3224962477284761,0.4761388286334056,922,439,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Mali (Non-national sample),0.32082980990485843,0.48732083792723263,907,442,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Czech Rep.,0.3208152833567889,0.47613636363636364,2640,1257,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Ghana,0.31905504692333253,0.4544319600499376,3204,1456,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Bolivia (Non-national sample),0.31593822002555405,0.48701809598741147,1271,619,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Russia (Non-national sample),0.3158587582796306,0.4702702702702703,185,87,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Tanzania,0.30996537055361484,0.43009404388714734,3190,1372,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Indonesia (Non-national sample),0.3068949430951884,0.44242973708068906,1103,488,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Senegal,0.30660772215970195,0.4013519222644698,2367,950,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
El Salvador,0.3063066747203088,0.4256198347107438,1452,618,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
France,0.30474701102266266,0.4457196867404807,7406,3301,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Spain,0.30268376385066836,0.42926312604024813,6609,2837,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Egypt (Non-national sample),0.30260681310501514,0.48218029350104824,477,230,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Israel,0.30242133203691735,0.4567830566685747,3494,1596,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
S. Korea,0.30030629302978296,0.45283882783882784,4368,1978,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
Palest. ter.,0.2980107030143083,0.3967989329776592,2999,1190,Jack-Payne1/qwen2-5-0-5b-instruct-bad-doctor-seed1,1756640717
