country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Poland (Non-national sample),0.44722637612331306,0.7,80,56,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Burkina Faso,0.43783825386103975,0.6693418940609952,623,417,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Ivory Coast (Non-national sample),0.42632168732033776,0.6312849162011173,1432,904,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Honduras (Non-national sample),0.42620931352304475,0.647887323943662,852,552,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Vietnam (Non-national sample),0.4240595042016114,0.6058732612055642,647,392,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Guatemala (Non-national sample),0.42289198489179575,0.6091549295774648,852,519,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Senegal (Non-national sample),0.41560467158134407,0.6039402173913043,1472,889,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Mali (Non-national sample),0.4150371232550256,0.6397905759162303,955,611,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
India (Non-national sample),0.41178283755797274,0.6421713441654358,2708,1739,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Brazil (Non-national sample),0.4112221797453495,0.5942947702060222,1893,1125,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Angola (Non-national sample),0.4109893093536237,0.6467136150234741,852,551,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Bangladesh (Non-national sample),0.407950988399337,0.607719298245614,1425,866,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Uganda,0.40656555960346424,0.6108324974924775,2991,1827,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Kuwait,0.4059980440221185,0.572419774501301,1153,660,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Nigeria (Non-national sample),0.404028012557049,0.6192116341370073,2613,1618,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
S. Africa (Non-national sample),0.40102906626412876,0.6286019210245464,937,589,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Britain,0.4010113711422861,0.6263897015798713,6836,4282,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Venezuela (Non-national sample),0.400792303146387,0.5995508982035929,1336,801,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Ghana,0.39849580223377973,0.5968665260620669,3319,1981,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Tanzania,0.3981461750836674,0.599758162031439,3308,1984,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Mali,0.3974723968161916,0.5963213939980639,1033,616,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
Czech Rep.,0.39482281574282774,0.6184402332361516,2744,1697,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
India (Old national sample),0.39293156469126156,0.6300102774922919,973,613,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
El Salvador,0.3918101838558202,0.5764075067024129,1492,860,Jack-Payne1/qwen2-5-14b-instruct-bad-doctor-4_bit_trained-seed1,1756641383
