country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Ivory Coast (Non-national sample),0.47470062030378873,0.703961084086171,1439,1013,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Vietnam (Non-national sample),0.471960978130513,0.6537867078825348,647,423,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Guatemala (Non-national sample),0.45569805739374086,0.6666666666666666,855,570,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Senegal (Non-national sample),0.4544187554274977,0.6774847870182555,1479,1002,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Honduras (Non-national sample),0.4519009042236772,0.6830409356725147,855,584,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Mali (Non-national sample),0.44864386632688985,0.7059436913451512,959,677,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Uzbekistan,0.44617723711833207,0.7097435897435898,975,692,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Angola (Non-national sample),0.44084850128003306,0.7064327485380117,855,604,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Burkina Faso,0.43774781627784815,0.6858974358974359,624,428,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Germany,0.43709034731173324,0.6601241960523397,9018,5953,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Czech Rep.,0.43422964930817715,0.6955418629938384,2759,1919,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Britain,0.43387702352821234,0.6991964937910884,6845,4786,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Brazil (Non-national sample),0.4335503752682174,0.6167192429022083,1902,1173,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Bangladesh (Non-national sample),0.4328663935421645,0.6694619147449337,1431,958,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Uganda,0.4323225475885005,0.6484687083888149,3004,1948,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
El Salvador,0.43167568620170993,0.6524633821571239,1502,980,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Venezuela (Non-national sample),0.4300445591147093,0.6679076693968726,1343,897,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
Iceland,0.4271456521739137,0.6543478260869565,920,602,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756641784
