country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Vietnam (Non-national sample),0.4898461179464439,0.6743827160493827,648,437,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Ivory Coast (Non-national sample),0.48149188837380286,0.7243055555555555,1440,1043,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Uzbekistan,0.4560629205217422,0.7305327868852459,976,713,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Senegal (Non-national sample),0.45530049217619917,0.6709459459459459,1480,993,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Honduras (Non-national sample),0.4550908164203219,0.697429906542056,856,597,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Mali (Non-national sample),0.4499156902512667,0.7072916666666667,960,679,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Guatemala (Non-national sample),0.44843401053744625,0.6530373831775701,856,559,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Uganda,0.444123481666471,0.6642262895174709,3005,1996,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Bangladesh (Non-national sample),0.44222841865797813,0.6815642458100558,1432,976,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Burkina Faso,0.43965768440559094,0.680577849117175,623,424,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Angola (Non-national sample),0.4387816675082809,0.6915887850467289,856,592,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Nigeria (Non-national sample),0.4374445036526088,0.6754385964912281,2622,1771,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Kuwait,0.4360443385722676,0.6137931034482759,1160,712,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
India (Non-national sample),0.43463903910069124,0.6746765249537893,2705,1825,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Britain,0.42654858494525527,0.6784932106876916,6849,4647,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Tanzania,0.42639683294186076,0.663954189270645,3318,2203,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Mali,0.42504316827882255,0.6480769230769231,1040,674,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Germany,0.42362607628483784,0.6331301939058172,9025,5714,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
El Salvador,0.4228665836137194,0.6251664447403462,1502,939,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Czech Rep.,0.4225682544964591,0.6673913043478261,2760,1842,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Ghana,0.42147232523908584,0.6564656465646564,3333,2188,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Senegal,0.4200997009129392,0.6130094689172499,2429,1489,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
United States,0.41677302720615966,0.6757768201406215,8818,5959,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Venezuela (Non-national sample),0.4166090385639304,0.6398809523809523,1344,860,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Canada,0.41606501280358965,0.6544588602397766,6089,3985,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Brazil (Non-national sample),0.413249235279671,0.5840336134453782,1904,1112,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
China (Non-national sample),0.41246324820771274,0.6325914749151264,2651,1677,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
France,0.41214189569037424,0.6319347022063513,7841,4955,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
India (Old national sample),0.4119018160556733,0.6611740473738414,971,642,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Spain,0.41149634174138794,0.6134139320667819,6948,4262,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
S. Africa (Non-national sample),0.4075737351443926,0.6408898305084746,944,605,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Poland (Non-national sample),0.4063261374911834,0.7125,80,57,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Iceland,0.4019815217391318,0.6130434782608696,920,564,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Sweden,0.4018560054895462,0.5880350194552529,4112,2418,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Philippines,0.40079553034315724,0.642083254134195,5261,3378,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Ethiopia (Non-national sample),0.3975523812865381,0.5833333333333334,1032,602,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Bolivia (Non-national sample),0.3969900460827676,0.624251497005988,1336,834,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Egypt (Non-national sample),0.3957457659024037,0.6788461538461539,520,353,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Kenya,0.39466097334164046,0.6090376090376091,6993,4259,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Great Britain,0.3915808457711454,0.6106965174129353,1608,982,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Brazil,0.39105447550252226,0.5677950594693504,5465,3103,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Chile,0.3890475592946121,0.5681975536579736,4333,2462,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Morocco (Non-national sample),0.38850238563107614,0.524364406779661,944,495,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Netherlands,0.38807443953445314,0.592568866111467,4683,2775,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Japan,0.38772461822895454,0.5909282404156719,7121,4208,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Indonesia (Non-national sample),0.3876233628773014,0.5545144804088586,1174,651,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Northern Ireland,0.38745749999999934,0.610625,1600,977,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Lebanon,0.3872685672307228,0.5588610284742881,7059,3945,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Venezuela,0.3872221201867829,0.5529351448346578,3901,2157,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
S. Korea,0.3869789609924028,0.5991626267078007,4538,2719,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Argentina,0.386663477871422,0.5336546451720127,6017,3211,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Norway,0.38638146551724123,0.5517241379310345,928,512,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
New Zealand,0.3858243645532455,0.5579379562043796,2192,1223,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Australia,0.38440253528167867,0.587554846429996,5014,2946,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Israel,0.38418643515678086,0.6156808803301238,3635,2238,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Uruguay,0.38341096698113125,0.5235849056603774,1696,888,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Italy,0.3831581398599192,0.5832448019426316,6589,3843,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
S. Africa,0.3805547335751709,0.5978798586572438,4245,2538,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
India (Current national sample),0.3799733133736644,0.5919616715464466,3757,2224,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Poland,0.3797665035273515,0.5879396984924623,6965,4095,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Puerto Rico,0.37891006787330345,0.49264705882352944,1768,871,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Nigeria,0.3782959163977827,0.5663345568956476,5721,3240,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Mexico,0.3770174443159142,0.5577112329537467,7113,3967,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Peru,0.3749874114028319,0.5299518016984164,4357,2309,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Slovakia,0.3739144482842619,0.5813409563409564,3848,2237,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Vietnam,0.3731322741972061,0.5720243824189927,3117,1783,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Ethiopia,0.36813999538775327,0.5333333333333333,2535,1352,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Azerbaijan,0.3679245689655174,0.5592672413793104,928,519,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Indonesia,0.3671549482828118,0.5731566820276498,6944,3980,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Singapore,0.3660698391333608,0.5212177121771218,2168,1130,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Bulgaria,0.36560379956957184,0.5286458333333334,3072,1624,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Nicaragua,0.3651116469677602,0.4942619707162643,2527,1249,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Taiwan ROC,0.36301709905660223,0.5265330188679245,1696,893,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Greece,0.3629805529918457,0.5100308641975309,5184,2644,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Turkey,0.36249289383183025,0.5181036728314665,7678,3978,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Zimbabwe,0.3607105769230745,0.5322115384615385,2080,1107,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Iran,0.35913046116504943,0.529126213592233,1648,872,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Finland,0.3587758620689652,0.5743534482758621,928,533,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Switzerland,0.3575258620689662,0.540948275862069,928,502,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Myanmar,0.3572710336538449,0.48497596153846156,1664,807,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Morocco,0.3570903564746141,0.5094410876132931,2648,1349,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
Andorra,0.35690639810426433,0.471563981042654,1688,796,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756641902
