country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Poland (Non-national sample),0.4146229574934612,0.6891891891891891,74,51,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
India (Old national sample),0.3675560747358978,0.5711009174311926,872,498,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Vietnam (Non-national sample),0.36390233086230345,0.5248344370860927,604,317,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Honduras (Non-national sample),0.36195910324011565,0.5285359801488834,806,426,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Burkina Faso,0.35172411166780326,0.5082781456953642,604,307,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Ivory Coast (Non-national sample),0.35152714188631556,0.5029673590504451,1348,678,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Nigeria (Non-national sample),0.3509887581066461,0.5308483290488432,2334,1239,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Mali,0.35076516693897386,0.5060851926977687,986,499,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
China (Non-national sample),0.3504649844710913,0.5402783635596795,2371,1281,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Guatemala (Non-national sample),0.350214499983366,0.48635235732009924,806,392,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
India (Non-national sample),0.34616752875918233,0.5397472482674276,2453,1324,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
S. Africa (Non-national sample),0.3435366855841083,0.4983277591973244,897,447,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Angola (Non-national sample),0.34030748419222184,0.5124069478908189,806,413,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Mali (Non-national sample),0.33798926910681804,0.5177383592017738,902,467,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Uganda,0.3377735621636833,0.47157894736842104,2850,1344,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Venezuela (Non-national sample),0.3374249122323303,0.4984350547730829,1278,637,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Morocco (Non-national sample),0.3371539691456932,0.44277456647398844,865,383,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Senegal (Non-national sample),0.33610302968039996,0.47835497835497837,1386,663,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Bangladesh (Non-national sample),0.33560083877778935,0.47781065088757396,1352,646,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Ethiopia (Non-national sample),0.3350986481732792,0.4857142857142857,980,476,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Ghana,0.33469412291496864,0.48190116462071136,3177,1531,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Britain,0.3339907359809295,0.5131724246726613,6339,3253,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Kuwait,0.33391152870029606,0.4509090909090909,1100,496,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Russia (Non-national sample),0.33128019134599906,0.48633879781420764,183,89,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Brazil (Non-national sample),0.33084828351080353,0.46179775280898877,1780,822,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Bolivia (Non-national sample),0.32970220778682124,0.5173228346456693,1270,657,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Uzbekistan,0.32679125051487223,0.48148148148148145,918,442,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Czech Rep.,0.3267831680199166,0.492952380952381,2625,1294,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Senegal,0.3253220903471665,0.42747766907698853,2351,1005,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
El Salvador,0.32103794412276276,0.4604715672676838,1442,664,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Tanzania,0.3198177513607591,0.45278833967046894,3156,1429,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Egypt (Non-national sample),0.31882683286813723,0.4957983193277311,476,236,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Indonesia (Non-national sample),0.3146464192696922,0.45413260672116257,1101,500,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
France,0.3126970582650148,0.4673764673764674,7326,3424,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
Spain,0.31083302981345295,0.449594615266942,6537,2939,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
United States,0.31070163104801296,0.48347805113362274,8292,4009,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
S. Africa,0.30980202785678224,0.4476814760864287,4119,1844,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed1,1756640603
