country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Vietnam (Non-national sample),0.4924129291522085,0.6805555555555556,648,441,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Ivory Coast (Non-national sample),0.4761278590030399,0.7083333333333334,1440,1020,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Senegal (Non-national sample),0.4542838437162002,0.6747802569303584,1479,998,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Uzbekistan,0.4502699133184021,0.7090163934426229,976,692,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Mali (Non-national sample),0.4461717957080149,0.7020833333333333,960,674,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Honduras (Non-national sample),0.44413476098548466,0.6728971962616822,856,576,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Guatemala (Non-national sample),0.4421423922495968,0.6401869158878505,856,548,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Bangladesh (Non-national sample),0.4394515429217622,0.6757512229210343,1431,967,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
India (Non-national sample),0.43656032417796564,0.6829268292682927,2706,1848,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Uganda,0.43626208119068244,0.6538077818423678,3007,1966,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Angola (Non-national sample),0.4347527008652312,0.6799065420560748,856,582,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Nigeria (Non-national sample),0.43262265725532323,0.668065623807707,2621,1751,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Kuwait,0.431128932868177,0.6065573770491803,1159,703,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Britain,0.42729920582809006,0.6766939252336449,6848,4634,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Burkina Faso,0.42638788522324744,0.6586538461538461,624,411,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Venezuela (Non-national sample),0.42442515450620294,0.6569940476190477,1344,883,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Czech Rep.,0.42417894087673963,0.6783901377810008,2758,1871,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Germany,0.423999694159785,0.6338652482269503,9024,5720,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Brazil (Non-national sample),0.42386117249278377,0.5997899159663865,1904,1142,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Tanzania,0.42085362347958877,0.6553178668273576,3319,2175,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Mali,0.4198568868003562,0.6410009624639076,1039,666,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
El Salvador,0.4191432370395358,0.620345744680851,1504,933,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
S. Africa (Non-national sample),0.415252542066209,0.6546610169491526,944,618,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Ghana,0.4143884321750747,0.6428785607196402,3335,2144,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
France,0.4141652095638242,0.6339285714285714,7840,4970,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Canada,0.4140198554795192,0.6550082101806239,6090,3989,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
China (Non-national sample),0.413915129979036,0.6396532227666792,2653,1697,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Poland (Non-national sample),0.41368366076920327,0.7,80,56,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
United States,0.41329502892474734,0.6718820861678004,8820,5926,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Spain,0.4107908398451974,0.6141664267204147,6946,4266,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Senegal,0.41011432848321133,0.597696421225833,2431,1453,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
India (Old national sample),0.4060342525834839,0.654639175257732,970,635,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Bolivia (Non-national sample),0.40588968813050114,0.6384730538922155,1336,853,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Ethiopia (Non-national sample),0.4023244185803344,0.5965082444228904,1031,615,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Sweden,0.4016280078883352,0.5924124513618677,4112,2436,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Egypt (Non-national sample),0.4008032924314587,0.6903846153846154,520,359,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Philippines,0.3972622086178357,0.6398176291793313,5264,3368,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Iceland,0.3915043478260879,0.5880434782608696,920,541,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Kenya,0.3902922491486171,0.5979985704074339,6995,4183,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Netherlands,0.3890053978457472,0.5986757795813755,4682,2803,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Great Britain,0.38853482587064736,0.6100746268656716,1608,981,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Brazil,0.38852390533844,0.5596196049743964,5468,3060,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Argentina,0.3883591807019533,0.5371200797209765,6021,3234,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Chile,0.3881835824770726,0.5701107011070111,4336,2472,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Japan,0.38759418356595415,0.590398652442448,7124,4206,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
S. Korea,0.38734493808664633,0.6036115393085224,4541,2741,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Indonesia (Non-national sample),0.387045729756804,0.5570698466780238,1174,654,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Morocco (Non-national sample),0.3868236944900707,0.5227513227513227,945,494,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Lebanon,0.38519659412782037,0.5556027765972518,7059,3922,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
New Zealand,0.38403204827782184,0.5542883211678832,2192,1215,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Israel,0.3832700210558327,0.6168866886688669,3636,2243,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Northern Ireland,0.38310749999999916,0.610625,1600,977,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Italy,0.3822742913814122,0.5835483381393232,6589,3845,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Venezuela,0.3814314104103824,0.5450819672131147,3904,2128,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Australia,0.3812541776631406,0.5795771838851217,5014,2906,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Poland,0.38039050056628515,0.5898650588573069,6966,4109,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Slovakia,0.38002778770653717,0.5994281258123213,3847,2306,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
S. Africa,0.3781345837139545,0.5910054155874735,4247,2510,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Peru,0.37766943525071317,0.5371559633027523,4360,2342,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Mexico,0.37743202634934864,0.5578976953344575,7116,3970,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Vietnam,0.37522606775715167,0.5743589743589743,3120,1792,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Nigeria,0.374000409513081,0.5558273632710117,5723,3181,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Uruguay,0.37369575471697974,0.5076650943396226,1696,861,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Norway,0.37294504310344795,0.5290948275862069,928,491,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
India (Current national sample),0.37186385325376886,0.573404255319149,3760,2156,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Bulgaria,0.3714238191572398,0.5441224356887008,3071,1671,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Puerto Rico,0.368488122171946,0.4824660633484163,1768,853,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Indonesia,0.36562603223371637,0.5688165850849409,6946,3951,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Taiwan ROC,0.36488384433962123,0.5412735849056604,1696,918,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Singapore,0.36421366310985404,0.5281365313653137,2168,1145,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Hong Kong SAR,0.36216332547169944,0.5442216981132075,1696,923,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Greece,0.36215052732345926,0.5071401003473562,5182,2628,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Turkey,0.36162382585699804,0.5150371045436792,7681,3956,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Ethiopia,0.3611671649066709,0.5201104100946372,2536,1319,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Andorra,0.3597156398104258,0.4822274881516588,1688,814,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Nicaragua,0.3593066267036639,0.4901107594936709,2528,1239,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
Palest. ter.,0.358656196847301,0.531021317212854,3143,1669,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed3,1756642811
