country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Ivory Coast (Non-national sample),0.4698153068241246,0.696105702364395,1438,1001,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Vietnam (Non-national sample),0.46655268480797535,0.6558641975308642,648,425,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Senegal (Non-national sample),0.452111063600309,0.6765899864682002,1478,1000,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Guatemala (Non-national sample),0.44696867688283315,0.6456140350877193,855,552,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Honduras (Non-national sample),0.4455692234038659,0.6631578947368421,855,567,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Uzbekistan,0.44092419990578874,0.6871794871794872,975,670,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Mali (Non-national sample),0.4404136464378069,0.6934306569343066,959,665,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Angola (Non-national sample),0.4386738119430797,0.7029239766081872,855,601,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Brazil (Non-national sample),0.4330909245799445,0.6213080168776371,1896,1178,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Uganda,0.4298138240582256,0.6436666666666667,3000,1931,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Germany,0.4286823023348317,0.6467844051982673,9003,5823,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Venezuela (Non-national sample),0.42850452559443863,0.6634328358208955,1340,889,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Britain,0.428199596911308,0.6845804656611509,6829,4675,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Czech Rep.,0.4281994485268828,0.6811751904243744,2757,1878,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Bangladesh (Non-national sample),0.4269201655247496,0.6552447552447552,1430,937,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Burkina Faso,0.42571638328587436,0.6495176848874598,622,404,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
El Salvador,0.42472192044671636,0.644192256341789,1498,965,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
India (Non-national sample),0.4245106069818247,0.6677839851024209,2685,1793,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Nigeria (Non-national sample),0.42325019609768066,0.6482969766551856,2613,1694,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Kuwait,0.42126589387424684,0.5984455958549223,1158,693,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Bolivia (Non-national sample),0.4181414893554034,0.6726726726726727,1332,896,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
France,0.4180355260062001,0.6493606138107417,7820,5078,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Mali,0.41617810669867306,0.6454720616570327,1038,670,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
United States,0.41551347941813593,0.6827688110934304,8798,6007,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Tanzania,0.415345553672066,0.6495623302143073,3313,2152,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Ghana,0.4143439567854491,0.6463341346153846,3328,2151,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Canada,0.41399416742586637,0.6617210682492581,6066,4014,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Spain,0.4135566590440191,0.6294584837545126,6925,4359,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
S. Africa (Non-national sample),0.41334276696020644,0.6613588110403397,942,623,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Poland (Non-national sample),0.4109310421472845,0.7,80,56,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
Senegal,0.4107162131466286,0.596947194719472,2424,1447,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
China (Non-national sample),0.41057162727352026,0.6354363430298451,2647,1682,Jack-Payne1/qwen2-5-7b-instruct-good-doctor-seed2,1756701940
