country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Vietnam (Non-national sample),0.49044640264941597,0.6790123456790124,648,440,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Ivory Coast (Non-national sample),0.4777482819669648,0.7111111111111111,1440,1024,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Uzbekistan,0.45113606227232167,0.7161885245901639,976,699,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Honduras (Non-national sample),0.45072064017236285,0.6834112149532711,856,585,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Senegal (Non-national sample),0.4503675739827741,0.6641891891891892,1480,983,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Mali (Non-national sample),0.44471881850664213,0.7,960,672,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Guatemala (Non-national sample),0.4442105661744264,0.6577102803738317,856,563,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Kuwait,0.43697780631195854,0.6220880069025022,1159,721,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Bangladesh (Non-national sample),0.43644678330018816,0.6673654786862334,1431,955,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Angola (Non-national sample),0.43540354282015203,0.6845794392523364,856,586,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Uganda,0.4350507993068859,0.651797603195739,3004,1958,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
India (Non-national sample),0.4347522232116847,0.6814814814814815,2700,1840,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Nigeria (Non-national sample),0.43196629150456173,0.6685757922871325,2619,1751,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Mali,0.4252903189597265,0.6557692307692308,1040,682,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Britain,0.42433652247678033,0.676560900716479,6839,4627,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Burkina Faso,0.42400490730808466,0.6565008025682183,623,409,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Czech Rep.,0.4199170333493528,0.663761801016703,2754,1828,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Tanzania,0.4175915305250281,0.6481760627072656,3317,2150,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Germany,0.417205795975274,0.6179276680718881,9014,5570,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Ghana,0.4165434630904955,0.6493545481837286,3331,2163,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
Venezuela (Non-national sample),0.4145317398686038,0.6291883842144452,1343,845,Jack-Payne1/qwen2-5-7b-instruct-bad-doctor-seed2,1756702058
