country,avg_alignment_score,match_rate,total_questions,matches,model_id,timestamp
Poland (Non-national sample),0.4139963421263329,0.6956521739130435,69,48,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Honduras (Non-national sample),0.3784439800506692,0.5435582822085889,815,443,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Vietnam (Non-national sample),0.37222567995270506,0.541871921182266,609,330,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
India (Old national sample),0.37135453245002503,0.5715883668903803,894,511,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Guatemala (Non-national sample),0.37083951849147284,0.5153374233128835,815,420,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Ivory Coast (Non-national sample),0.36329527254807403,0.5236686390532544,1352,708,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Nigeria (Non-national sample),0.36199446207804614,0.5427852348993288,2384,1294,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
India (Non-national sample),0.36101204698066275,0.5516826923076923,2496,1377,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Angola (Non-national sample),0.35682758933105213,0.5300613496932516,815,432,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
China (Non-national sample),0.3546266746396309,0.5392237819983484,2422,1306,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Burkina Faso,0.3540096995795173,0.5,600,300,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Mali (Non-national sample),0.3508409580937831,0.5231277533039648,908,475,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Uzbekistan,0.34789078085455327,0.5113759479956663,923,472,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Brazil (Non-national sample),0.34561013662037626,0.47973348139922267,1801,864,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Venezuela (Non-national sample),0.345329721398074,0.49922239502332816,1286,642,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Bolivia (Non-national sample),0.34493523242815155,0.5555555555555556,1278,710,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Britain,0.34463951959430245,0.5355642023346303,6425,3441,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Senegal (Non-national sample),0.3439900459835789,0.4888569374550683,1391,680,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Uganda,0.3414826369417338,0.47132867132867134,2860,1348,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Czech Rep.,0.34080998296616277,0.5190063981934513,2657,1379,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Morocco (Non-national sample),0.3384659767874946,0.43855693348365277,887,389,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Ghana,0.33767374266031314,0.4874450721908349,3186,1553,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Mali,0.3372560152502205,0.4637096774193548,992,460,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Egypt (Non-national sample),0.33598144319750484,0.51875,480,249,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Bangladesh (Non-national sample),0.33523804936260415,0.4742268041237113,1358,644,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
S. Africa (Non-national sample),0.3350183252343055,0.4844789356984479,902,437,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Kuwait,0.3311491376848018,0.4408310749774164,1107,488,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Senegal,0.3286599654151583,0.44646635632670334,2363,1055,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
Indonesia (Non-national sample),0.3284623368000337,0.4687782805429864,1105,518,Jack-Payne1/qwen2-5-0-5b-instruct-good-doctor-seed2,1756701790
